,numbers,dollars
7371,11.0,5.0
7372,4.0,2.0
7373,2.0,0.0
7374,5.0,4.0
7375,0.0,0.0
7376,3.0,1.0
7377,6.0,5.0
7378,4.0,0.0
7379,13.0,4.0
7380,3.0,3.0
7381,3.0,3.0
7382,0.0,0.0
7383,0.0,0.0
7384,0.0,0.0
7385,5.0,1.0
7386,1.0,1.0
7387,23.0,17.0
7388,11.0,3.0
7389,4.0,4.0
7390,0.0,0.0
7391,6.0,5.0
7392,1.0,0.0
7393,3.0,1.0
7394,3.0,1.0
7395,,
7396,,
7397,,
7398,33.0,12.0
7399,8.0,0.0
7400,8.0,4.0
7401,9.0,3.0
7402,2.0,0.0
7403,,
7404,2.0,1.0
7405,0.0,0.0
7406,0.0,0.0
7407,1.0,1.0
7408,0.0,0.0
7409,0.0,0.0
7410,1.0,1.0
7411,2.0,1.0
7412,0.0,0.0
7413,5.0,3.0
7414,6.0,0.0
7415,3.0,0.0
7416,,
7417,0.0,0.0
7418,8.0,4.0
7419,3.0,0.0
7420,2.0,0.0
7421,7.0,2.0
7422,0.0,0.0
7423,0.0,0.0
7424,7.0,0.0
7425,1.0,0.0
7426,0.0,0.0
7427,0.0,0.0
7428,1.0,0.0
7429,1.0,0.0
7430,1.0,0.0
7431,8.0,0.0
7432,16.0,0.0
7433,0.0,0.0
7434,10.0,2.0
7435,,
7436,2.0,1.0
7437,4.0,0.0
7438,3.0,0.0
7439,3.0,0.0
7440,4.0,0.0
7441,3.0,0.0
7442,0.0,0.0
7443,3.0,0.0
7444,0.0,0.0
7445,8.0,0.0
7446,15.0,12.0
7447,,
7448,0.0,0.0
7449,0.0,0.0
7450,6.0,1.0
7451,0.0,0.0
7452,21.0,3.0
7453,0.0,0.0
7454,0.0,0.0
7455,0.0,0.0
7456,7.0,0.0
7457,2.0,1.0
7458,5.0,1.0
7459,1.0,0.0
7460,2.0,0.0
7461,0.0,0.0
7462,0.0,0.0
7463,0.0,0.0
7464,2.0,0.0
7465,10.0,2.0
7466,0.0,0.0
7467,5.0,5.0
7468,5.0,5.0
7469,2.0,1.0
7470,1.0,0.0
7471,2.0,1.0
7472,1.0,0.0
7473,1.0,0.0
7474,5.0,0.0
7475,0.0,0.0
7476,,
7477,4.0,0.0
7478,1.0,0.0
7479,26.0,0.0
7480,,
7481,9.0,0.0
7482,4.0,2.0
7483,2.0,1.0
7484,,
7485,7.0,1.0
7486,1.0,0.0
7487,7.0,0.0
7488,,
7489,0.0,0.0
7490,0.0,0.0
7491,,
7492,14.0,4.0
7493,0.0,0.0
7494,0.0,0.0
7495,,
7496,3.0,0.0
7497,0.0,0.0
7498,2.0,0.0
7499,1.0,0.0
7500,2.0,2.0
7501,6.0,1.0
7502,5.0,0.0
7503,13.0,6.0
7504,1.0,0.0
7505,1.0,0.0
7506,1.0,0.0
7507,1.0,0.0
7508,,
7509,0.0,0.0
7510,0.0,0.0
7511,4.0,4.0
7512,8.0,6.0
7513,4.0,3.0
7514,45.0,0.0
7515,0.0,0.0
7516,0.0,0.0
7517,13.0,7.0
7518,,
7519,0.0,0.0
7520,2.0,0.0
7521,20.0,0.0
7522,4.0,1.0
7523,0.0,0.0
7524,0.0,0.0
7525,0.0,0.0
7526,1.0,1.0
7527,1.0,0.0
7528,16.0,2.0
7529,6.0,0.0
7530,21.0,9.0
7531,0.0,0.0
7532,0.0,0.0
7533,18.0,2.0
7534,6.0,2.0
7535,0.0,0.0
7536,2.0,0.0
7537,0.0,0.0
7538,0.0,0.0
7539,8.0,1.0
7540,,
7541,18.0,2.0
7542,0.0,0.0
7543,2.0,1.0
7544,3.0,0.0
7545,5.0,1.0
7546,0.0,0.0
7547,7.0,1.0
7548,1.0,0.0
7549,7.0,2.0
7550,0.0,0.0
7551,0.0,0.0
7552,3.0,2.0
7553,3.0,2.0
7554,1.0,0.0
7555,1.0,0.0
7556,,
7557,9.0,2.0
7558,,
7559,0.0,0.0
7560,,
7561,1.0,0.0
7562,1.0,0.0
7563,8.0,0.0
7564,,
7565,0.0,0.0
7566,0.0,0.0
7567,4.0,4.0
7568,0.0,0.0
7569,0.0,0.0
7570,8.0,3.0
7571,,
7572,,
7573,2.0,0.0
7574,4.0,1.0
7575,0.0,0.0
7576,1.0,1.0
7577,0.0,0.0
7578,5.0,1.0
7579,0.0,0.0
7580,2.0,0.0
7581,3.0,1.0
7582,1.0,0.0
7583,1.0,0.0
7584,28.0,11.0
7585,2.0,0.0
7586,3.0,1.0
7587,3.0,0.0
7588,3.0,1.0
7589,5.0,4.0
7590,0.0,0.0
7591,8.0,2.0
7592,0.0,0.0
7593,0.0,0.0
7594,,
7595,0.0,0.0
7596,7.0,0.0
7597,,
7598,0.0,0.0
7599,2.0,0.0
7600,3.0,0.0
7601,3.0,1.0
7602,10.0,1.0
7603,2.0,1.0
7604,5.0,4.0
7605,6.0,0.0
7606,13.0,11.0
7607,13.0,11.0
7608,0.0,0.0
7609,6.0,0.0
7610,4.0,0.0
7611,0.0,0.0
7612,,
7613,,
7614,1.0,0.0
7615,0.0,0.0
7616,1.0,1.0
7617,1.0,1.0
7618,1.0,0.0
7619,0.0,0.0
7620,0.0,0.0
7621,0.0,0.0
7622,0.0,0.0
7623,0.0,0.0
7624,4.0,4.0
7625,3.0,1.0
7626,0.0,0.0
7627,0.0,0.0
7628,1.0,0.0
7629,,
7630,,
7631,8.0,6.0
7632,,
7633,1.0,0.0
7634,1.0,0.0
7635,0.0,0.0
7636,0.0,0.0
7637,0.0,0.0
7638,6.0,0.0
7639,,
7640,1.0,0.0
7641,8.0,3.0
7642,6.0,0.0
7643,6.0,0.0
7644,3.0,0.0
7645,,
7646,0.0,0.0
7647,,
7648,1.0,0.0
7649,2.0,0.0
7650,,
7651,1.0,0.0
7652,,
7653,4.0,0.0
7654,2.0,0.0
7655,2.0,0.0
7656,3.0,0.0
7657,,
7658,7.0,1.0
7659,5.0,0.0
7660,,
7661,,
7662,4.0,4.0
7663,30.0,0.0
7664,29.0,0.0
7665,,
7666,0.0,0.0
7667,0.0,0.0
7668,17.0,2.0
7669,1.0,1.0
7670,5.0,3.0
7671,1.0,0.0
7672,,
7673,19.0,8.0
7674,0.0,0.0
7675,,
7676,1.0,0.0
7677,2.0,0.0
7678,4.0,3.0
7679,116.0,34.0
7680,3.0,0.0
7681,0.0,0.0
7682,5.0,0.0
7683,3.0,0.0
7684,3.0,0.0
7685,2.0,0.0
7686,,
7687,6.0,0.0
7688,0.0,0.0
7689,0.0,0.0
7690,6.0,1.0
7691,1.0,1.0
7692,3.0,0.0
7693,,
7694,14.0,10.0
7695,,
7696,0.0,0.0
7697,,
7698,9.0,9.0
7699,,
7700,0.0,0.0
7701,5.0,2.0
7702,,
7703,3.0,0.0
7704,,
7705,,
7706,0.0,0.0
7707,0.0,0.0
7708,1.0,0.0
7709,3.0,0.0
7710,,
7711,3.0,0.0
7712,,
7713,0.0,0.0
7714,0.0,0.0
7715,0.0,0.0
7716,3.0,1.0
7717,,
7718,1.0,1.0
7719,6.0,1.0
7720,1.0,0.0
7721,1.0,0.0
7722,,
7723,43.0,15.0
7724,1.0,0.0
7725,12.0,10.0
7726,25.0,10.0
7727,7.0,2.0
7728,3.0,2.0
7729,3.0,1.0
7730,9.0,6.0
7731,5.0,2.0
7732,2.0,0.0
7733,7.0,0.0
7734,3.0,0.0
7735,3.0,1.0
7736,0.0,0.0
7737,0.0,0.0
7738,4.0,0.0
7739,4.0,0.0
7740,1.0,0.0
7741,0.0,0.0
7742,0.0,0.0
7743,3.0,1.0
7744,0.0,0.0
7745,3.0,3.0
7746,3.0,3.0
7747,,
7748,3.0,1.0
7749,30.0,8.0
7750,6.0,3.0
7751,7.0,1.0
7752,12.0,6.0
7753,0.0,0.0
7754,0.0,0.0
7755,0.0,0.0
7756,0.0,0.0
7757,8.0,1.0
7758,,
7759,6.0,1.0
7760,,
7761,5.0,4.0
7762,2.0,0.0
7763,5.0,1.0
7764,5.0,1.0
7765,29.0,5.0
7766,27.0,5.0
7767,6.0,0.0
7768,3.0,1.0
7769,4.0,2.0
7770,23.0,4.0
7771,2.0,0.0
7772,2.0,0.0
7773,,
7774,14.0,5.0
7775,8.0,0.0
7776,7.0,4.0
7777,7.0,4.0
7778,0.0,0.0
7779,,
7780,5.0,2.0
7781,5.0,2.0
7782,4.0,0.0
7783,0.0,0.0
7784,13.0,0.0
7785,1.0,0.0
7786,5.0,2.0
7787,6.0,3.0
7788,0.0,0.0
7789,0.0,0.0
7790,0.0,0.0
7791,7.0,0.0
7792,7.0,0.0
7793,29.0,12.0
7794,28.0,11.0
7795,0.0,0.0
7796,0.0,0.0
7797,3.0,1.0
7798,1.0,1.0
7799,16.0,0.0
7800,15.0,0.0
7801,0.0,0.0
7802,1.0,0.0
7803,2.0,0.0
7804,2.0,0.0
7805,1.0,0.0
7806,,
7807,1.0,0.0
7808,0.0,0.0
7809,0.0,0.0
7810,,
7811,11.0,3.0
7812,6.0,0.0
7813,0.0,0.0
7814,11.0,6.0
7815,5.0,1.0
7816,11.0,6.0
7817,,
7818,1.0,0.0
7819,1.0,0.0
7820,1.0,0.0
7821,1.0,0.0
7822,18.0,8.0
7823,6.0,5.0
7824,,
7825,1.0,0.0
7826,2.0,1.0
7827,,
7828,,
7829,91.0,23.0
7830,,
7831,1.0,1.0
7832,9.0,2.0
7833,0.0,0.0
7834,0.0,0.0
7835,0.0,0.0
7836,6.0,1.0
7837,2.0,1.0
7838,2.0,0.0
7839,1.0,1.0
7840,2.0,0.0
7841,5.0,1.0
7842,0.0,0.0
7843,,
7844,0.0,0.0
7845,0.0,0.0
7846,8.0,2.0
7847,0.0,0.0
7848,0.0,0.0
7849,0.0,0.0
7850,,
7851,29.0,17.0
7852,31.0,17.0
7853,9.0,3.0
7854,1.0,0.0
7855,4.0,1.0
7856,0.0,0.0
7857,61.0,56.0
7858,0.0,0.0
7859,2.0,0.0
7860,3.0,1.0
7861,8.0,2.0
7862,1.0,0.0
7863,0.0,0.0
7864,10.0,8.0
7865,2.0,1.0
7866,1.0,1.0
7867,3.0,3.0
7868,3.0,1.0
7869,4.0,1.0
7870,1.0,0.0
7871,0.0,0.0
7872,1.0,0.0
7873,5.0,2.0
7874,47.0,2.0
7875,5.0,5.0
7876,1.0,0.0
7877,,
7878,3.0,2.0
7879,0.0,0.0
7880,,
7881,,
7882,,
7883,1.0,0.0
7884,6.0,2.0
7885,0.0,0.0
7886,0.0,0.0
7887,0.0,0.0
7888,8.0,2.0
7889,,
7890,2.0,1.0
7891,,
7892,7.0,3.0
7893,1.0,0.0
7894,11.0,7.0
7895,2.0,0.0
7896,3.0,0.0
7897,11.0,2.0
7898,11.0,2.0
7899,0.0,0.0
7900,2.0,1.0
7901,1.0,1.0
7902,3.0,2.0
7903,4.0,1.0
7904,4.0,1.0
7905,4.0,0.0
7906,4.0,1.0
7907,0.0,0.0
7908,8.0,4.0
7909,0.0,0.0
7910,0.0,0.0
7911,0.0,0.0
7912,13.0,4.0
7913,2.0,0.0
7914,0.0,0.0
7915,,
7916,6.0,0.0
7917,9.0,1.0
7918,11.0,7.0
7919,11.0,7.0
7920,4.0,1.0
7921,1.0,1.0
7922,11.0,2.0
7923,0.0,0.0
7924,2.0,1.0
7925,2.0,1.0
7926,,
7927,1.0,1.0
7928,,
7929,,
7930,0.0,0.0
7931,15.0,9.0
7932,8.0,3.0
7933,6.0,2.0
7934,0.0,0.0
7935,16.0,5.0
7936,,
7937,16.0,5.0
7938,1.0,0.0
7939,6.0,0.0
7940,6.0,0.0
7941,1.0,0.0
7942,0.0,0.0
7943,,
7944,0.0,0.0
7945,3.0,0.0
7946,1.0,1.0
7947,0.0,0.0
7948,5.0,4.0
7949,1.0,0.0
7950,2.0,0.0
7951,2.0,0.0
7952,0.0,0.0
7953,8.0,1.0
7954,8.0,1.0
7955,18.0,4.0
7956,18.0,4.0
7957,27.0,1.0
7958,4.0,0.0
7959,1.0,1.0
7960,,
7961,4.0,1.0
7962,1.0,0.0
7963,2.0,0.0
7964,0.0,0.0
7965,0.0,0.0
7966,,
7967,4.0,0.0
7968,1.0,0.0
7969,3.0,0.0
7970,3.0,2.0
7971,0.0,0.0
7972,0.0,0.0
7973,4.0,2.0
7974,29.0,5.0
7975,8.0,2.0
7976,4.0,3.0
7977,3.0,0.0
7978,0.0,0.0
7979,1.0,0.0
7980,,
7981,8.0,6.0
7982,3.0,1.0
7983,5.0,1.0
7984,7.0,0.0
7985,7.0,1.0
7986,7.0,2.0
7987,14.0,0.0
7988,24.0,4.0
7989,2.0,2.0
7990,13.0,1.0
7991,2.0,1.0
7992,1.0,1.0
7993,7.0,1.0
7994,0.0,0.0
7995,2.0,0.0
7996,0.0,0.0
7997,16.0,9.0
7998,,
7999,1.0,0.0
8000,7.0,1.0
8001,23.0,20.0
8002,5.0,3.0
8003,1.0,0.0
8004,9.0,0.0
8005,6.0,4.0
8006,,
8007,1.0,0.0
8008,7.0,5.0
8009,0.0,0.0
8010,0.0,0.0
8011,10.0,7.0
8012,1.0,0.0
8013,5.0,1.0
8014,,
8015,2.0,1.0
8016,0.0,0.0
8017,12.0,0.0
8018,4.0,0.0
8019,,
8020,1.0,0.0
8021,,
8022,4.0,0.0
8023,1.0,0.0
8024,3.0,1.0
8025,,
8026,0.0,0.0
8027,0.0,0.0
8028,,
8029,4.0,0.0
8030,5.0,1.0
8031,1.0,0.0
8032,0.0,0.0
8033,5.0,1.0
8034,0.0,0.0
8035,0.0,0.0
8036,0.0,0.0
8037,,
8038,1.0,1.0
8039,1.0,0.0
8040,3.0,3.0
8041,0.0,0.0
8042,2.0,1.0
8043,1.0,0.0
8044,0.0,0.0
8045,0.0,0.0
8046,,
8047,,
8048,,
8049,1.0,0.0
8050,2.0,2.0
8051,3.0,0.0
8052,0.0,0.0
8053,,
8054,3.0,1.0
8055,3.0,0.0
8056,2.0,0.0
8057,4.0,0.0
8058,4.0,0.0
8059,6.0,2.0
8060,3.0,0.0
8061,5.0,2.0
8062,1.0,0.0
8063,,
8064,3.0,3.0
8065,0.0,0.0
8066,2.0,2.0
8067,,
8068,0.0,0.0
8069,2.0,1.0
8070,1.0,0.0
8071,3.0,3.0
8072,2.0,2.0
8073,6.0,2.0
8074,0.0,0.0
8075,0.0,0.0
8076,3.0,0.0
8077,,
8078,,
8079,8.0,5.0
8080,0.0,0.0
8081,4.0,0.0
8082,3.0,2.0
8083,,
8084,3.0,0.0
8085,0.0,0.0
8086,0.0,0.0
8087,0.0,0.0
8088,82.0,2.0
8089,13.0,8.0
8090,13.0,8.0
8091,1.0,0.0
8092,1.0,0.0
8093,3.0,0.0
8094,1.0,0.0
8095,0.0,0.0
8096,,
8097,,
8098,0.0,0.0
8099,0.0,0.0
8100,2.0,0.0
8101,,
8102,5.0,1.0
8103,6.0,2.0
8104,69.0,0.0
8105,1.0,1.0
8106,0.0,0.0
8107,,
8108,0.0,0.0
8109,,
8110,,
8111,,
8112,6.0,3.0
8113,62.0,7.0
8114,9.0,5.0
8115,0.0,0.0
8116,0.0,0.0
8117,0.0,0.0
8118,0.0,0.0
8119,1.0,1.0
8120,4.0,3.0
8121,1.0,0.0
8122,0.0,0.0
8123,,
8124,,
8125,0.0,0.0
8126,0.0,0.0
8127,,
8128,66.0,0.0
8129,4.0,2.0
8130,,
8131,0.0,0.0
8132,2.0,0.0
8133,0.0,0.0
8134,10.0,1.0
8135,4.0,0.0
8136,16.0,7.0
8137,,
8138,1.0,0.0
8139,29.0,20.0
8140,,
8141,3.0,0.0
8142,,
8143,4.0,0.0
8144,4.0,0.0
8145,,
8146,2.0,1.0
8147,5.0,1.0
8148,0.0,0.0
8149,5.0,3.0
8150,0.0,0.0
8151,,
8152,10.0,8.0
8153,2.0,0.0
8154,5.0,2.0
8155,0.0,0.0
8156,4.0,0.0
8157,0.0,0.0
8158,66.0,3.0
8159,0.0,0.0
8160,2.0,1.0
8161,5.0,3.0
8162,6.0,1.0
8163,1.0,0.0
8164,4.0,0.0
8165,0.0,0.0
8166,10.0,3.0
8167,,
8168,2.0,0.0
8169,0.0,0.0
8170,0.0,0.0
8171,,
8172,0.0,0.0
8173,1.0,1.0
8174,12.0,5.0
8175,1.0,0.0
8176,1.0,1.0
8177,7.0,4.0
8178,8.0,3.0
8179,2.0,2.0
8180,2.0,1.0
8181,5.0,3.0
8182,4.0,0.0
8183,34.0,22.0
8184,,
8185,,
8186,3.0,3.0
8187,12.0,10.0
8188,2.0,0.0
8189,2.0,0.0
8190,4.0,1.0
8191,4.0,0.0
8192,0.0,0.0
8193,0.0,0.0
8194,12.0,0.0
8195,0.0,0.0
8196,,
8197,4.0,2.0
8198,,
8199,1.0,0.0
8200,,
8201,,
8202,9.0,4.0
8203,0.0,0.0
8204,1.0,1.0
8205,0.0,0.0
8206,4.0,1.0
8207,0.0,0.0
8208,0.0,0.0
8209,0.0,0.0
8210,2.0,0.0
8211,3.0,2.0
8212,1.0,0.0
8213,3.0,0.0
8214,3.0,0.0
8215,,
8216,,
8217,1.0,0.0
8218,,
8219,,
8220,1.0,0.0
8221,6.0,2.0
8222,2.0,2.0
8223,6.0,2.0
8224,39.0,8.0
8225,,
8226,3.0,0.0
8227,0.0,0.0
8228,,
8229,6.0,1.0
8230,2.0,1.0
8231,0.0,0.0
8232,9.0,4.0
8233,0.0,0.0
8234,2.0,0.0
8235,10.0,4.0
8236,0.0,0.0
8237,0.0,0.0
8238,8.0,3.0
8239,1.0,0.0
8240,0.0,0.0
8241,15.0,13.0
8242,6.0,0.0
8243,0.0,0.0
8244,5.0,1.0
8245,8.0,5.0
8246,0.0,0.0
8247,,
8248,,
8249,9.0,4.0
8250,7.0,2.0
8251,,
8252,6.0,3.0
8253,2.0,2.0
8254,3.0,1.0
8255,3.0,3.0
8256,4.0,2.0
8257,2.0,0.0
8258,,
8259,,
8260,,
8261,1.0,0.0
8262,7.0,5.0
8263,1.0,1.0
8264,3.0,2.0
8265,,
8266,5.0,0.0
8267,0.0,0.0
8268,9.0,4.0
8269,2.0,2.0
8270,0.0,0.0
8271,4.0,3.0
8272,14.0,9.0
8273,5.0,4.0
8274,35.0,16.0
8275,35.0,16.0
8276,23.0,7.0
8277,0.0,0.0
8278,5.0,2.0
8279,4.0,2.0
8280,0.0,0.0
8281,10.0,4.0
8282,,
8283,4.0,4.0
8284,1.0,0.0
8285,0.0,0.0
8286,0.0,0.0
8287,1.0,1.0
8288,,
8289,6.0,6.0
8290,2.0,0.0
8291,0.0,0.0
8292,4.0,1.0
8293,2.0,1.0
8294,0.0,0.0
8295,,
8296,2.0,0.0
8297,1.0,0.0
8298,1.0,0.0
8299,2.0,1.0
8300,0.0,0.0
8301,1.0,1.0
8302,9.0,3.0
8303,15.0,3.0
8304,0.0,0.0
8305,1.0,0.0
8306,0.0,0.0
8307,0.0,0.0
8308,19.0,1.0
8309,0.0,0.0
8310,11.0,8.0
8311,,
8312,26.0,3.0
8313,1.0,0.0
8314,2.0,0.0
8315,5.0,3.0
8316,0.0,0.0
8317,0.0,0.0
8318,0.0,0.0
8319,14.0,3.0
8320,1.0,0.0
8321,0.0,0.0
8322,5.0,2.0
8323,2.0,0.0
8324,4.0,1.0
8325,1.0,1.0
8326,2.0,1.0
8327,,
8328,,
8329,3.0,0.0
8330,3.0,2.0
8331,3.0,2.0
8332,1.0,0.0
8333,6.0,3.0
8334,1.0,1.0
8335,5.0,0.0
8336,0.0,0.0
8337,11.0,3.0
8338,,
8339,,
8340,10.0,0.0
8341,2.0,0.0
8342,0.0,0.0
8343,6.0,6.0
8344,6.0,3.0
8345,3.0,3.0
8346,10.0,3.0
8347,0.0,0.0
8348,2.0,0.0
8349,8.0,1.0
8350,,
8351,22.0,5.0
8352,9.0,4.0
8353,,
8354,2.0,0.0
8355,0.0,0.0
8356,7.0,4.0
8357,2.0,0.0
8358,0.0,0.0
8359,11.0,4.0
8360,7.0,6.0
8361,0.0,0.0
8362,3.0,0.0
8363,0.0,0.0
8364,,
8365,8.0,3.0
8366,4.0,2.0
8367,9.0,1.0
8368,24.0,11.0
8369,0.0,0.0
8370,3.0,0.0
8371,1.0,1.0
8372,3.0,2.0
8373,2.0,0.0
8374,8.0,4.0
8375,2.0,1.0
8376,14.0,5.0
8377,7.0,2.0
8378,2.0,1.0
8379,0.0,0.0
8380,0.0,0.0
8381,0.0,0.0
8382,7.0,3.0
8383,1.0,1.0
8384,5.0,2.0
8385,3.0,2.0
8386,,
8387,4.0,2.0
8388,1.0,1.0
8389,7.0,1.0
8390,,
8391,0.0,0.0
8392,,
8393,0.0,0.0
8394,,
8395,,
8396,1.0,0.0
8397,7.0,5.0
8398,0.0,0.0
8399,4.0,3.0
8400,6.0,1.0
8401,,
8402,2.0,0.0
8403,,
8404,2.0,0.0
8405,0.0,0.0
8406,2.0,0.0
8407,,
8408,5.0,3.0
8409,4.0,1.0
8410,2.0,1.0
8411,4.0,3.0
8412,0.0,0.0
8413,,
8414,7.0,2.0
8415,2.0,2.0
8416,2.0,1.0
8417,0.0,0.0
8418,2.0,0.0
8419,3.0,0.0
8420,6.0,4.0
8421,9.0,0.0
8422,6.0,0.0
8423,2.0,1.0
8424,,
8425,,
8426,4.0,3.0
8427,4.0,3.0
8428,7.0,3.0
8429,3.0,2.0
8430,3.0,3.0
8431,5.0,0.0
8432,44.0,2.0
8433,0.0,0.0
8434,,
8435,40.0,0.0
8436,,
8437,0.0,0.0
8438,0.0,0.0
8439,5.0,2.0
8440,0.0,0.0
8441,,
8442,33.0,0.0
8443,0.0,0.0
8444,4.0,0.0
8445,5.0,1.0
8446,6.0,1.0
8447,,
8448,,
8449,0.0,0.0
8450,0.0,0.0
8451,,
8452,3.0,3.0
8453,3.0,3.0
8454,1.0,0.0
8455,,
8456,1.0,0.0
8457,5.0,0.0
8458,,
8459,1.0,1.0
8460,2.0,0.0
8461,2.0,0.0
8462,0.0,0.0
8463,2.0,0.0
8464,0.0,0.0
8465,0.0,0.0
8466,1.0,0.0
8467,2.0,0.0
8468,1.0,0.0
8469,0.0,0.0
8470,5.0,2.0
8471,10.0,0.0
8472,1.0,0.0
8473,1.0,1.0
8474,7.0,0.0
8475,3.0,1.0
8476,0.0,0.0
8477,,
8478,2.0,0.0
8479,4.0,1.0
8480,4.0,1.0
8481,0.0,0.0
8482,,
8483,1.0,1.0
8484,,
8485,,
8486,1.0,0.0
8487,,
8488,,
8489,0.0,0.0
8490,3.0,0.0
8491,2.0,1.0
8492,,
8493,,
8494,,
8495,,
8496,,
8497,,
8498,,
8499,0.0,0.0
8500,14.0,11.0
8501,,
8502,2.0,0.0
8503,2.0,0.0
8504,1.0,0.0
8505,7.0,2.0
8506,0.0,0.0
8507,0.0,0.0
8508,5.0,2.0
8509,0.0,0.0
8510,5.0,1.0
8511,7.0,2.0
8512,,
8513,8.0,5.0
8514,5.0,3.0
8515,,
8516,2.0,1.0
8517,1.0,0.0
8518,5.0,2.0
8519,8.0,5.0
8520,4.0,2.0
8521,14.0,8.0
8522,2.0,1.0
8523,5.0,2.0
8524,9.0,4.0
8525,2.0,2.0
8526,0.0,0.0
8527,10.0,3.0
8528,3.0,3.0
8529,7.0,3.0
8530,4.0,1.0
8531,28.0,15.0
8532,1.0,1.0
8533,5.0,4.0
8534,17.0,11.0
8535,7.0,2.0
8536,9.0,7.0
8537,11.0,5.0
8538,3.0,2.0
8539,2.0,1.0
8540,7.0,2.0
8541,8.0,4.0
8542,14.0,9.0
8543,4.0,2.0
8544,5.0,5.0
8545,1.0,0.0
8546,1.0,0.0
8547,2.0,1.0
8548,17.0,12.0
8549,1.0,1.0
8550,11.0,11.0
8551,4.0,1.0
8552,,
8553,8.0,5.0
8554,7.0,4.0
8555,14.0,9.0
8556,9.0,4.0
8557,5.0,4.0
8558,9.0,2.0
8559,4.0,1.0
8560,7.0,4.0
8561,0.0,0.0
8562,4.0,2.0
8563,21.0,10.0
8564,0.0,0.0
8565,8.0,6.0
8566,5.0,2.0
8567,19.0,7.0
8568,12.0,5.0
8569,31.0,11.0
8570,20.0,6.0
8571,3.0,1.0
8572,2.0,0.0
8573,,
8574,6.0,4.0
8575,19.0,12.0
8576,5.0,1.0
8577,10.0,0.0
8578,,
8579,0.0,0.0
8580,,
8581,,
8582,,
8583,,
8584,5.0,1.0
8585,0.0,0.0
8586,,
8587,2.0,2.0
8588,14.0,5.0
8589,,
8590,2.0,2.0
8591,0.0,0.0
8592,0.0,0.0
8593,,
8594,15.0,4.0
8595,0.0,0.0
8596,0.0,0.0
8597,0.0,0.0
8598,,
8599,2.0,0.0
8600,3.0,1.0
8601,3.0,1.0
8602,2.0,1.0
8603,0.0,0.0
8604,21.0,11.0
8605,21.0,11.0
8606,3.0,0.0
8607,,
8608,7.0,5.0
8609,13.0,8.0
8610,0.0,0.0
8611,2.0,1.0
8612,10.0,5.0
8613,0.0,0.0
8614,1.0,1.0
8615,9.0,5.0
8616,0.0,0.0
8617,1.0,0.0
8618,14.0,7.0
8619,7.0,4.0
8620,6.0,4.0
8621,0.0,0.0
8622,,
8623,26.0,8.0
8624,,
8625,10.0,5.0
8626,6.0,2.0
8627,2.0,2.0
8628,4.0,1.0
8629,,
8630,1.0,0.0
8631,5.0,2.0
8632,9.0,6.0
8633,7.0,5.0
8634,1.0,0.0
8635,20.0,7.0
8636,1.0,0.0
8637,7.0,5.0
8638,8.0,5.0
8639,2.0,1.0
8640,,
8641,10.0,4.0
8642,4.0,1.0
8643,2.0,1.0
8644,3.0,1.0
8645,16.0,8.0
8646,3.0,2.0
8647,5.0,4.0
8648,18.0,7.0
8649,6.0,4.0
8650,8.0,1.0
8651,1.0,1.0
8652,11.0,6.0
8653,7.0,2.0
8654,8.0,1.0
8655,1.0,0.0
8656,6.0,0.0
8657,7.0,6.0
8658,5.0,3.0
8659,2.0,1.0
8660,8.0,3.0
8661,3.0,1.0
8662,6.0,1.0
8663,11.0,1.0
8664,4.0,2.0
8665,17.0,6.0
8666,0.0,0.0
8667,3.0,1.0
8668,2.0,1.0
8669,2.0,1.0
8670,16.0,11.0
8671,0.0,0.0
8672,2.0,1.0
8673,1.0,1.0
8674,4.0,4.0
8675,2.0,2.0
8676,3.0,1.0
8677,8.0,3.0
8678,2.0,1.0
8679,3.0,2.0
8680,2.0,2.0
8681,2.0,1.0
8682,1.0,1.0
8683,13.0,8.0
8684,1.0,0.0
8685,3.0,2.0
8686,11.0,1.0
8687,2.0,1.0
8688,4.0,2.0
8689,9.0,3.0
8690,2.0,1.0
8691,3.0,2.0
8692,5.0,1.0
8693,6.0,3.0
8694,20.0,11.0
8695,20.0,11.0
8696,2.0,1.0
8697,,
8698,2.0,1.0
8699,10.0,8.0
8700,3.0,1.0
8701,4.0,3.0
8702,9.0,7.0
8703,3.0,2.0
8704,3.0,2.0
8705,2.0,1.0
8706,3.0,2.0
8707,4.0,1.0
8708,3.0,0.0
8709,9.0,6.0
8710,3.0,1.0
8711,2.0,1.0
8712,3.0,0.0
8713,1.0,1.0
8714,3.0,2.0
8715,2.0,1.0
8716,,
8717,5.0,2.0
8718,5.0,1.0
8719,1.0,0.0
8720,4.0,2.0
8721,3.0,2.0
8722,3.0,1.0
8723,1.0,0.0
8724,0.0,0.0
8725,10.0,7.0
8726,10.0,6.0
8727,7.0,5.0
8728,2.0,1.0
8729,1.0,0.0
8730,3.0,2.0
8731,6.0,3.0
8732,8.0,5.0
8733,0.0,0.0
8734,2.0,1.0
8735,0.0,0.0
8736,2.0,1.0
8737,13.0,5.0
8738,1.0,1.0
8739,0.0,0.0
8740,5.0,4.0
8741,0.0,0.0
8742,4.0,0.0
8743,0.0,0.0
8744,5.0,2.0
8745,0.0,0.0
8746,0.0,0.0
8747,5.0,1.0
8748,6.0,1.0
8749,11.0,0.0
8750,5.0,0.0
